1.Time 
2.MotorStatus 
3.KumandaThrottle 
4.KumandaTrim 
5.ArduThrottle 
6.ArduTrim 
7.MotorThrottle 
8.Thrust 
9.RefRPM 
10.MotorRPM 
11.EGT 
12.BatteryVoltage 
13.PumpVoltage 
14.Fuel
15.Roll 
16.RollRef 
17.RollTemp 
18.Pitch 
19.PitchRef 
20.PitchTemp 
21.ServoError 
21.RollAkim 
22.PitchAkim 
veri2019_04_06__17_43_16= [654459,0,50,20,-20,0,0,0,0,0,20,0,0,0,10.47,10.38,37,37.05,36.78,36,0,0,-80.64;
654560,13,50,20,-20,0,0,0,0,0,20,0,0,0,10.47,10.38,37,34.67,29.74,36,0,0,-436.8;
654656,0,50,20,-20,0,0,0,0,0,20,0,0,0,10.47,10.38,37,26.05,18.74,36,0,0,-890.4;
654757,0,50,20,-20,0,0,0,0,0,20,0,0,0,10.47,10.38,37,14.26,8.01,36,0,0,-6.72;
654874,0,50,20,-20,0,0,0,0,0,20,0,0,0,10.47,10.38,37,4.22,4.75,36,0,0,389.76;
654954,0,50,20,-20,0,0,0,0,0,20,0,0,0,10.56,10.38,37,4.4,4.75,36,0,0,-3.36;
655065,0,50,20,-20,0,0,0,0,0,20,0,0,0,10.47,10.38,37,3.96,4.75,36,0,-6.72,26.88;
655145,0,50,20,-20,0,0,0,0,0,20,0,0,0,10.47,10.38,37,4.14,4.75,36,0,0,73.92;
655241,0,50,20,-20,0,0,0,0,0,20,0,0,0,10.47,10.38,37,4.14,4.75,36,0,-3.36,63.84;
655336,0,50,20,-20,0,0,0,0,0,20,0,0,0,10.47,10.38,37,4.14,4.75,36,0,0,73.92;
655447,0,50,20,-20,0,0,0,0,0,20,0,0,0,10.56,10.38,37,4.14,4.75,37,0,0,80.64;
655542,0,50,20,-20,0,0,0,0,0,20,0,0,0,10.56,10.38,37,4.14,4.75,37,0,0,84;
655637,0,50,20,-20,0,0,0,0,0,20,0,0,0,10.47,10.38,37,4.14,4.75,37,0,-6.72,97.44;
655717,0,50,20,-20,0,0,0,0,0,20,0,0,0,10.47,10.38,37,4.14,4.75,37,0,0,100.8;
655813,0,50,20,-20,0,0,0,0,0,20,0,0,0,10.47,10.38,37,4.22,4.75,37,0,-3.36,87.36;
655909,0,50,20,-20,0,0,0,0,0,20,0,0,0,10.47,10.38,37,5.54,7.57,37,0,-10.08,10.08;
656027,0,50,20,-20,0,0,0,0,0,20,0,0,0,10.47,10.38,37,9.94,16.98,37,0,-3.36,766.08;
656107,0,50,20,-20,0,0,0,0,0,20,0,0,0,10.38,10.38,37,21.47,27.9,36,0,0,3.36;
656208,0,50,20,-20,0,0,0,0,0,20,0,0,0,10.47,10.38,37,32.03,36.17,36,0,0,30.24;
656304,0,50,20,-20,0,0,0,0,0,20,0,0,0,10.38,10.38,37,36.96,36.17,36,0,0,-120.96;
656400,0,50,20,-20,0,0,0,0,0,20,0,0,0,10.38,10.38,37,36.7,36.17,36,0,0,-191.52;
656495,0,50,20,-20,0,0,0,0,0,20,0,0,0,10.38,10.38,37,36.61,36.17,36,0,0,-63.84;
656591,0,50,20,-20,0,0,0,0,0,20,0,0,0,10.38,10.38,37,36.52,36.17,36,0,0,-47.04;
656687,0,50,20,-20,0,0,0,0,0,20,0,0,0,10.47,10.38,37,34.5,31.33,36,0,0,-13.44;
656788,0,50,20,-20,0,0,0,0,0,20,0,0,0,10.38,10.38,37,28.42,20.86,36,0,0,-997.92;
656906,0,50,20,-20,0,0,0,0,0,20,0,0,0,10.38,10.38,37,16.28,14.17,36,0,0,-84;
656986,0,50,20,-20,0,0,0,0,0,20,0,0,0,10.47,10.38,37,12.23,10.56,36,0,0,-30.24;
657082,0,50,20,-20,0,0,0,0,0,20,0,0,0,10.47,10.38,37,9.86,10.56,36,0,-3.36,0;
657178,0,50,20,-20,0,0,0,0,0,20,0,0,0,10.47,10.38,37,10.12,10.56,36,0,-6.72,90.72;
657274,0,50,20,-20,0,0,0,0,0,20,0,0,0,10.47,10.38,37,10.38,10.56,36,0,-3.36,0;
657370,0,50,20,-20,0,0,0,0,0,20,0,0,0,10.47,10.38,37,10.3,10.56,36,0,-6.72,16.8;
657485,0,50,20,-20,0,0,0,0,0,20,0,0,0,10.47,10.38,37,10.3,10.56,36,0,-6.72,0;
657565,0,50,20,-20,0,0,0,0,0,20,0,0,0,10.47,10.38,37,10.21,10.56,36,0,-3.36,53.76;
657660,0,50,20,-20,0,0,0,0,0,20,0,0,0,10.47,10.38,37,10.21,10.56,36,0,0,36.96;
657757,0,50,20,-20,0,0,0,0,0,20,0,0,0,10.47,10.38,37,10.3,10.56,36,0,-13.44,43.68;
657852,0,50,20,-20,0,0,0,0,0,20,0,0,0,10.38,10.38,37,10.3,10.56,36,0,-13.44,20.16;
657948,0,50,20,-20,0,0,0,0,0,20,0,0,0,6.95,-1.5,37,10.3,10.56,36,0,-164.64,23.52;
658049,0,50,20,-20,0,0,0,0,0,20,0,0,0,-5.63,-14.96,37,10.3,10.56,36,0,-70.56,33.6;
658145,0,50,20,-20,0,0,0,0,0,20,0,0,0,-17.25,-20.68,37,10.3,10.56,36,0,-33.6,36.96;
658246,0,50,20,-20,0,0,0,0,0,20,0,0,0,-21.03,-20.68,37,10.38,10.56,36,0,0,13.44;
658342,0,50,20,-20,0,0,0,0,0,20,0,0,0,-21.03,-20.68,37,10.3,10.56,36,0,0,13.44;
658438,0,50,20,-20,0,0,0,0,0,20,0,0,0,-21.03,-20.68,37,10.38,10.56,36,0,0,33.6;
658534,0,50,20,-20,0,0,0,0,0,20,0,0,0,-21.03,-20.68,37,10.38,10.56,36,0,0,16.8;
658630,0,50,20,-20,0,0,0,0,0,20,0,0,0,-21.03,-20.68,37,10.38,10.56,36,0,0,23.52;
658726,0,50,20,-20,0,0,0,0,0,20,0,0,0,-21.03,-20.68,37,10.38,10.56,36,0,0,20.16;
658822,0,50,20,-20,0,0,0,0,0,20,0,0,0,-21.03,-20.68,37,12.67,19.01,36,0,0,520.8;
658922,0,50,20,-20,0,0,0,0,0,20,0,0,0,-21.03,-20.68,37,23.32,29.13,36,0,3.36,299.04;
659018,0,50,20,-20,0,0,0,0,0,20,0,0,0,-21.03,-20.68,37,33.44,33.88,36,0,23.52,-712.32;
659134,0,50,20,-20,0,0,0,0,0,20,0,0,0,-21.03,-20.68,37,34.32,33.88,36,0,20.16,0;
659214,0,50,20,-20,0,0,0,0,0,20,0,0,0,-21.03,-20.68,37,34.32,33.88,36,0,26.88,-43.68;
659310,0,50,20,-20,0,0,0,0,0,20,0,0,0,-21.03,-20.68,37,34.32,33.88,36,0,20.16,-107.52;
659406,0,50,20,-20,0,0,0,0,0,20,0,0,0,-21.03,-20.68,37,34.32,33.88,36,0,23.52,-70.56;
659502,0,50,20,-20,0,0,0,0,0,20,0,0,0,-17.86,-6.07,38,34.32,33.88,36,0,154.56,-147.84;
659603,0,50,20,-20,0,0,0,0,0,20,0,0,0,-5.46,1.06,37,34.32,33.88,36,0,77.28,-134.4;
659699,0,50,20,-20,0,0,0,0,0,20,0,0,0,5.19,7.92,37,34.32,33.88,36,0,43.68,-154.56;
659800,0,50,20,-20,0,0,0,0,0,20,0,0,0,10.65,11.62,37,34.32,33.88,36,0,33.6,-184.8;
659895,0,50,20,-20,0,0,0,0,0,20,0,0,0,11.79,11.62,37,34.32,33.88,36,0,0,-174.72;
659991,0,50,20,-20,0,0,0,0,0,20,0,0,0,11.88,11.62,37,34.32,33.88,36,0,0,-198.24;
660087,0,50,20,-20,0,0,0,0,0,20,0,0,0,11.88,11.62,37,34.32,33.88,36,0,0,-194.88;
660183,0,50,20,-20,0,0,0,0,0,20,0,0,0,11.88,11.62,37,34.32,33.88,36,0,0,-194.88;
