1.Time 
2.MotorStatus 
3.KumandaThrottle 
4.KumandaTrim 
5.ArduThrottle 
6.ArduTrim 
7.MotorThrottle 
8.Thrust 
9.RefRPM 
10.MotorRPM 
11.EGT 
12.BatteryVoltage 
13.PumpVoltage 
14.Fuel
15.Roll 
16.RollRef 
17.RollTemp 
18.Pitch 
19.PitchRef 
20.PitchTemp 
21.ServoError 
21.RollAkim 
22.PitchAkim 
veri2019_04_06__19_59_15= [46965,0,50,20,-20,0,0,0,0,0,12,0,0,0,-0.62,-1.23,16,-4.22,-4.22,16,0,282.24,77.28;
47061,0,50,20,-20,0,0,0,0,0,12,0,0,0,-1.41,-1.23,16,-4.22,-4.22,16,0,0,73.92;
47155,20,50,20,-20,0,0,0,0,0,12,0,0,0,-1.32,-1.23,16,-4.22,-4.22,16,0,0,70.56;
47251,0,50,20,-20,0,0,0,0,0,12,0,0,0,-1.32,-1.23,17,-4.22,-4.22,16,0,-3.36,73.92;
47347,0,50,20,-20,0,0,0,0,0,12,0,0,0,-1.32,-1.23,17,-4.22,-4.22,16,0,0,73.92;
47443,0,50,20,-20,0,0,0,0,0,12,0,0,0,-1.32,-1.23,17,-4.22,-4.22,16,0,-3.36,73.92;
47539,0,50,20,-20,0,0,0,0,0,12,0,0,0,-1.32,-1.23,17,-4.22,-4.22,16,0,0,73.92;
47635,0,50,20,-20,0,0,0,0,0,12,0,0,0,-1.32,-1.23,17,-4.22,-4.22,16,0,0,77.28;
47730,0,50,20,-20,0,0,0,0,0,12,0,0,0,-1.32,-1.23,17,-4.22,-4.22,16,0,0,73.92;
47845,0,50,20,-20,0,0,0,0,0,12,0,0,0,-1.32,-1.23,17,-4.22,-4.22,16,0,-3.36,73.92;
47925,0,50,20,-20,0,0,0,0,0,12,0,0,0,-1.32,-1.23,17,-4.22,-4.22,16,0,-3.36,70.56;
48021,0,50,20,-20,0,0,0,0,0,12,0,0,0,-1.32,-1.23,17,-4.22,-4.22,16,0,-6.72,70.56;
48117,0,50,20,-20,0,0,0,0,0,12,0,0,0,-1.32,-1.23,17,-4.22,-4.22,16,0,-6.72,73.92;
48213,0,50,20,-20,0,0,0,0,0,12,0,0,0,-1.32,-1.23,17,-4.22,-4.22,16,0,-3.36,70.56;
48309,0,50,20,-20,0,0,0,0,0,12,0,0,0,-1.32,-1.23,17,-4.22,-4.22,16,0,0,70.56;
48405,0,50,20,-20,0,0,0,0,0,12,0,0,0,-1.32,-1.23,17,-4.22,-4.22,16,0,0,73.92;
48501,0,50,20,-20,0,0,0,0,0,12,0,0,0,-1.32,-1.23,17,-4.22,-4.22,16,0,0,70.56;
48596,0,50,20,-20,0,0,0,0,0,12,0,0,0,-1.32,-1.23,17,-4.22,-4.22,16,0,0,73.92;
