1.Time 
2.MotorStatus 
3.KumandaThrottle 
4.KumandaTrim 
5.ArduThrottle 
6.ArduTrim 
7.MotorThrottle 
8.Thrust 
9.RefRPM 
10.MotorRPM 
11.EGT 
12.BatteryVoltage 
13.PumpVoltage 
14.Fuel
15.Roll 
16.RollRef 
17.RollTemp 
18.Pitch 
19.PitchRef 
20.PitchTemp 
21.ServoError 
21.RollAkim 
22.PitchAkim 
veri2019_04_06__20_27_34= [42453,0,50,20,-20,0,0,0,0,0,25,0,0,0,-9.86,-9.86,28,-2.38,-2.38,23,0,-10.08,80.64;
42548,0,50,20,-20,0,0,0,0,0,25,0,0,0,-9.86,-9.86,28,-2.46,-2.38,23,0,-10.08,84;
42644,0,50,20,-20,0,0,0,0,0,25,0,0,0,-9.86,-9.86,28,-2.38,-2.38,23,0,-6.72,94.08;
42740,0,50,20,-20,0,0,0,0,0,25,0,0,0,-9.86,-9.86,28,-2.38,-2.38,23,0,-10.08,97.44;
42836,0,50,20,-20,0,0,0,0,0,25,0,0,0,-9.86,-9.86,28,-2.38,-2.38,23,0,0,87.36;
42932,0,50,20,-20,0,0,0,0,0,25,0,0,0,-9.86,-9.86,28,-2.46,-2.38,23,0,-10.08,107.52;
43047,0,50,20,-20,0,0,0,0,0,25,0,0,0,-9.86,-9.86,28,-2.38,-2.38,23,0,-20.16,94.08;
43127,0,50,20,-20,0,0,0,0,0,25,0,0,0,-9.86,-9.86,28,-2.38,-2.38,23,0,-16.8,94.08;
43222,0,50,20,-20,0,0,0,0,0,25,0,0,0,-9.86,-9.86,28,-2.38,-2.38,23,0,-10.08,124.32;
43318,0,50,20,-20,0,0,0,0,0,25,0,0,0,-9.94,-9.86,28,-2.38,-2.38,23,0,-3.36,87.36;
43414,0,50,20,-20,0,0,0,0,0,25,0,0,0,-9.86,-9.86,28,-2.38,-2.38,23,0,-3.36,110.88;
43510,0,50,20,-20,0,0,0,0,0,25,0,0,0,-9.86,-9.86,28,-2.38,-2.38,23,0,-10.08,110.88;
43606,0,50,20,-20,0,0,0,0,0,25,0,0,0,-9.86,-9.86,28,-2.38,-2.38,23,0,-3.36,94.08;
43702,0,50,20,-20,0,0,0,0,0,25,0,0,0,-9.86,-9.86,28,-2.46,-2.38,23,0,-10.08,97.44;
43798,0,50,20,-20,0,0,0,0,0,25,0,0,0,-9.86,-9.86,28,-2.38,-2.38,23,0,-6.72,104.16;
43894,0,50,20,-20,0,0,0,0,0,25,0,0,0,-9.86,-9.86,28,-2.38,-2.38,23,0,-10.08,117.6;
43990,0,50,20,-20,0,0,0,0,0,25,0,0,0,-9.86,-9.86,28,-2.38,-2.38,23,0,-10.08,97.44;
44086,0,50,20,-20,0,0,0,0,0,25,0,0,0,-9.86,-9.86,28,-2.38,-2.38,23,0,-6.72,94.08;
